,url,title,published,content,tag
3237,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"Don’t fight it. The brain loves steady rhythms. It reinforces memory, affects the thought process and synchronises the integration of brain-motor functions (dancing). The why is still something that’s being explored by research. But it’s there, and no one can take that away. We got the rhythm, and no one else has (no one?).",p
3238,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"What’s for sure is that our brain is hardwired to music. You should learn an instrument. It’s like playing all the brain games on your smartphone at the same time. Just harder, better, faster and stronger.",p
3239,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"Nature sounds have other beneficial effects: they reduce stress levels, raise attention span, and, researchers are also investigating, inspire a sense of connexion. To what?",p
3240,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,Nothing is proven. Yet.,p
3241,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"Ambient sounds seem to put us in an alternative mindset, in a deeper state of perception. The same way the ear catches beats, steady sounds seem to activate a focus mode in our brain. All those of us who are addicted to having some sort of sound atmosphere when we work (sleep, cook, pick our noses…), we had a point all along. Here’s for you, here’s to us!",p
3242,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,"Each week, Plan A publishes a playlist on our Spotify account to raise awareness around climate change. Covering the vast plains of the realm of music, from sounds inspired by nature to disco dance, from deep house to world music, Plan A has love for every cultures and every genre.",p
3243,https://plana.earth/academy/playlists-for-the-planet/,Playlists for the Planet – Cool vibes,2017-10-20,Rock to the same beat. Together.,p
3244,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"When trying to find a fun hyperbole, I understood there was no overstating the importance of nature. Where to begin? ",p
3245,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"All you drink, eat, use, breathe comes from nature and everything you reject goes to nature. Ultimately, we’re in a fishbowl. We’re bound to notice it. The World Environment Day is a day for noticing and doing.",p
3246,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"The UN made it official in 1972, the first one was held on 1974. Every 5th of June, millions of people gather around the planet to contribute to preserving the environment. Pro-activeness is the keystone of the edifice. We’re all actors of climate change, but you can choose your role in this play.",p
3247,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"There are countless ways, big and small, to contribute to the ecological transition. Choose your weapon. Of course, we would recommend plana.earth, which is currently fundraising for the planting of 100,000 trees.",p
3248,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"It’s a good day to plant a tree, wouldn’t you say?",p
3249,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,This year’s theme is “connecting people to nature”. Lucky for us it’s Plan A’s job to be the link between the planet and its supporters. WED is for all the living things. Algaes and termites can come too. There is space for everyone on this planet. We just have to organise a bit better.,p
3250,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"Connecting with nature has to do with connecting with ourselves: what cause do you feel most sensible about? What are your totem animals? Your favorite smells and setting? Studies are showing the benefits of living a life closer to nature: stress relief, better awareness and concentration, better sight, confidence boost, energy boost. Tremendous boosting people, making you understand the almighty powers you always had but had kind of forgotten about.",p
3251,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"By the way, the UN officially encourages you to take your shoes off, go to the park, jump in puddles and run after butterflies. It’s all true. Everyone needs to get involved into going back to being a kid once and for all. And not just on June 5th. Don’t make it a new year’s resolution because you’re going to drop it. Make it a pleasure. Treat yourself to Nature today!",p
3252,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,Root for the trees!,p
3253,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,"Leafy wave,",p
3254,https://plana.earth/academy/happy-world-environment-day/,Happy World Environment Day!,2017-10-20,The Plan A Team,p
3255,https://plana.earth/academy/cop21-paris-agreement-stands/,The Paris Agreement Stands,2017-10-20,"It had all started as a sunny day of early summer (crazy how it comes earlier and earlier!) in the White House’s not-so-aptly-named Rose Garden. Another day in America. Then, an orange dude seized the microphone and with no further ado left one of the most ambitious World agreement since the creation of the UN in 1945 in San Francisco.",p
3256,https://plana.earth/academy/cop21-paris-agreement-stands/,The Paris Agreement Stands,2017-10-20,"While the US are glued to the (under)ground of fossil fuel, major economic powers (cough*China*cough) are embracing this formidable transformative revolution.",p
3257,https://plana.earth/academy/cop21-paris-agreement-stands/,The Paris Agreement Stands,2017-10-20,What did the Paris agreement say?,h2
3258,https://plana.earth/academy/cop21-paris-agreement-stands/,The Paris Agreement Stands,2017-10-20,"Each country came up with their own targets, with in mind the red line (or should I say “cliff”?) of limiting global warming to +2°C. Simple enough. Each country could determine what it was willing and able to achieve, and there was no enforcement mechanism.",p
3259,https://plana.earth/academy/cop21-paris-agreement-stands/,The Paris Agreement Stands,2017-10-20,It also confirmed the financing of the Green Fund for climate of $100Bn/year as a lower limit starting in 2020. This was designed to strengthen the resilience of particularly vulnerable places like the low-lying archipelago countries of the Pacific.,p
